Date,PETR4.SA,VALE3.SA,ITUB4.SA,BBDC4.SA,ABEV3.SA
2022-11-17,16.21721076965332,69.29612731933594,21.99814796447754,12.81954288482666,13.650116920471191
2022-11-18,15.942544937133789,67.40319061279297,22.172935485839844,12.877289772033691,13.845118522644043
2022-11-21,15.990313529968262,66.64435577392578,22.239519119262695,12.78654670715332,13.889436721801758
2022-11-22,14.903505325317383,66.82781982421875,21.873306274414062,12.737046241760254,13.880572319030762
2022-11-23,14.973773002624512,67.48658752441406,21.648574829101562,12.646306991577148,13.933755874633789
2022-11-24,15.491214752197266,67.92021179199219,22.422630310058594,12.90203857421875,14.217394828796387
2022-11-25,15.242077827453613,67.4615707397461,21.631927490234375,12.66280746459961,13.97807502746582
2022-11-28,15.561484336853027,67.79512023925781,21.240741729736328,12.646306991577148,14.102166175842285
2022-11-29,16.213071823120117,70.41353607177734,21.423851013183594,12.79479694366455,13.969210624694824
2022-11-30,17.030750274658203,71.47257232666016,21.640247344970703,12.852543830871582,14.111029624938965
2022-12-01,16.34722137451172,71.864501953125,21.638294219970703,12.704051971435547,14.252849578857422
2022-12-02,16.5516414642334,72.38151550292969,21.929800033569336,12.694947242736816,14.474442481994629
2022-12-05,16.36638641357422,72.30647277832031,21.288482666015625,12.224150657653809,14.199666976928711
2022-12-06,16.37916374206543,73.35716247558594,21.779884338378906,12.51323413848877,14.22625732421875
2022-12-07,16.19390869140625,70.74707794189453,21.62163734436035,12.372824668884277,14.181940078735352
2022-12-08,15.829784393310547,71.61434173583984,20.863712310791016,12.017661094665527,13.916028022766113
2022-12-09,15.785066604614258,73.99925231933594,20.665117263793945,11.811172485351562,13.747617721557617
2022-12-12,15.274015426635742,71.78944396972656,20.469762802124023,11.679022789001465,13.50829792022705
2022-12-13,14.89711856842041,72.09234619140625,19.69683837890625,11.332118034362793,13.54375171661377
2022-12-14,13.715312957763672,72.70317077636719,19.78177261352539,11.571645736694336,13.410797119140625
2022-12-15,14.079437255859375,72.93743133544922,19.89219093322754,11.431232452392578,13.295567512512207
2022-12-16,14.08582592010498,71.69071960449219,20.113025665283203,11.414715766906738,13.162612915039062
2022-12-19,14.296631813049316,71.43134307861328,20.71607780456543,11.72857666015625,13.499433517456055
2022-12-20,14.737412452697754,71.74928283691406,20.936908721923828,12.149813652038574,13.548233985900879
2022-12-21,15.056819915771484,72.15929412841797,21.021848678588867,12.248930931091309,13.38961124420166
2022-12-22,15.325122833251953,71.74928283691406,21.064319610595703,12.290228843688965,13.454925537109375
2022-12-23,16.046981811523438,72.22623443603516,21.39557647705078,12.504977226257324,13.64154052734375
2022-12-26,15.93199348449707,72.88725280761719,20.97088623046875,12.207633018493652,13.548233985900879
2022-12-27,16.040592193603516,74.62763214111328,20.851972579956055,12.149813652038574,13.548233985900879
2022-12-28,15.842560768127441,74.46028900146484,21.276660919189453,12.52149486541748,13.576225280761719
2022-12-29,15.650919914245605,74.36825561523438,21.234189987182617,12.51323413848877,13.548233985900879
2023-01-02,14.641592025756836,74.80335235595703,20.801013946533203,12.182853698730469,13.240318298339844
2023-01-03,14.271081924438477,74.66946411132812,20.367835998535156,11.57828140258789,13.221657752990723
2023-01-04,14.724637985229492,74.80335235595703,20.42729377746582,11.611361503601074,13.296303749084473
2023-01-05,15.254850387573242,76.05843353271484,21.064319610595703,12.11584186553955,13.333626747131348
2023-01-06,15.165419578552246,77.26332092285156,21.429546356201172,12.454919815063477,13.361618041992188
2023-01-09,15.248466491699219,77.34700012207031,21.582433700561523,12.612714767456055,13.436264038085938
2023-01-10,15.38900375366211,78.30086517333984,21.998624801635742,12.991268157958984,13.56689453125
2023-01-11,15.51037883758545,78.02474212646484,22.380834579467773,13.249371528625488,13.333626747131348
2023-01-12,15.73396110534668,78.43473815917969,22.066572189331055,12.939648628234863,13.156342506408691
2023-01-13,15.695633888244629,78.5016860961914,21.956159591674805,12.896628379821777,12.951066017150879
2023-01-16,15.357063293457031,77.18801879882812,21.718332290649414,12.500870704650879,12.31657600402832
2023-01-17,16.30250358581543,77.08760833740234,22.16849136352539,12.586904525756836,12.932404518127441
2023-01-18,16.01504135131836,78.10004425048828,22.56770133972168,12.776182174682617,12.857758522033691
2023-01-19,16.538867950439453,78.43473815917969,22.56770133972168,12.801994323730469,12.727128028869629
2023-01-20,16.845495223999023,78.6439208984375,22.16849136352539,12.621318817138672,12.624489784240723
2023-01-23,17.11379623413086,78.90331268310547,21.489002227783203,12.087900161743164,12.521852493286133
2023-01-24,16.992422103881836,79.74003601074219,21.684358596801758,12.216954231262207,12.699135780334473
2023-01-25,17.20962142944336,80.49308013916016,21.760801315307617,12.130924224853516,12.792444229125977
2023-01-26,16.768840789794922,81.99919891357422,21.63339614868164,12.165334701538086,12.820435523986816
2023-01-27,16.36638641357422,79.75676727294922,21.174734115600586,11.803987503051758,12.736458778381348
2023-01-30,16.449434280395508,79.47228240966797,21.183231353759766,11.864212036132812,12.624489784240723
2023-01-31,16.653852462768555,79.07902526855469,21.514480590820312,12.062090873718262,12.745789527893066
2023-02-01,16.423877716064453,78.2004623413086,21.21719741821289,11.829798698425293,12.2979154586792
2023-02-02,15.663695335388184,74.58580017089844,21.41255760192871,12.00983715057373,12.232599258422852
2023-02-03,15.836174011230469,74.42681884765625,21.336116790771484,11.742762565612793,12.111298561096191
2023-02-06,16.468597412109375,73.49805450439453,21.344614028930664,11.699682235717773,12.148622512817383
2023-02-07,16.36638641357422,73.98335266113281,20.851972579956055,11.630760192871094,12.09263801574707
2023-02-08,16.64107894897461,74.23438262939453,22.576189041137695,12.19937515258789,12.307244300842285
2023-02-09,16.56441879272461,73.95824432373047,22.015605926513672,11.889223098754883,12.148622512817383
2023-02-10,17.069080352783203,72.62786102294922,21.913681030273438,10.915684700012207,11.999329566955566
2023-02-13,17.12018585205078,72.55255889892578,22.686613082885742,11.303378105163574,12.251260757446289
2023-02-14,17.056304931640625,72.87887573242188,22.40631675720215,11.406761169433594,12.129961013793945
2023-02-15,17.081857681274414,74.4686508178711,22.737567901611328,11.85476303100586,12.34456729888916
2023-02-16,17.15212631225586,74.62763214111328,22.907445907592773,12.07876205444336,12.204606056213379
2023-02-17,16.890214920043945,73.65703582763672,22.83099937438965,12.00983715057373,12.31657600402832
2023-02-22,16.45582389831543,73.09642791748047,22.40631675720215,11.889223098754883,12.325905799865723
2023-02-23,16.96048355102539,72.75337219238281,22.49125862121582,11.837532043457031,12.363229751586914
2023-02-24,16.54525375366211,71.15522003173828,21.803268432617188,11.458450317382812,12.428544998168945
2023-02-27,16.7049560546875,71.15522003173828,21.522979736328125,11.346451759338379,12.503190994262695
2023-02-28,16.123638153076172,71.3895034790039,21.599424362182617,11.268915176391602,12.49385929107666
2023-03-01,16.16196632385254,74.63600158691406,21.234189987182617,11.182761192321777,12.568506240844727
2023-03-02,15.740348815917969,74.4686508178711,20.537708282470703,11.035200119018555,12.251260757446289
2023-03-03,16.41749382019043,74.71967315673828,20.563190460205078,11.095597267150879,12.232599258422852
2023-03-06,16.58358383178711,72.083984375,21.03034782409668,11.466598510742188,12.596497535705566
2023-03-07,16.034204483032227,71.39787292480469,21.089801788330078,11.7340669631958,12.531183242797852
2023-03-08,16.23862648010254,72.0505142211914,21.35310173034668,12.096444129943848,12.708466529846191
2023-03-09,16.16835594177246,71.10501861572266,20.945409774780273,12.053304672241211,12.689805030822754
2023-03-10,15.957545280456543,70.87073516845703,20.444278717041016,11.708185195922852,12.605829238891602
2023-03-13,15.45288372039795,71.1635971069336,20.197959899902344,11.578764915466309,12.699135780334473
2023-03-14,15.178194046020508,71.81145477294922,20.13001823425293,11.509737968444824,13.016380310058594
2023-03-15,14.909894943237305,69.64804077148438,20.07905387878418,11.673672676086426,13.081697463989258
2023-03-16,14.85878849029541,69.90457916259766,20.41030502319336,12.001537322998047,13.305633544921875
2023-03-17,15.01849365234375,70.7425765991211,19.824241638183594,11.501114845275879,13.268311500549316
2023-03-20,14.647977828979492,71.32405090332031,19.875207901000977,11.302669525146484,13.175004005432129
2023-03-21,14.948223114013672,70.72547149658203,20.282899856567383,11.33718204498291,13.016380310058594
2023-03-22,14.903505325317383,69.84471893310547,20.163986206054688,11.233647346496582,13.016380310058594
2023-03-23,14.564933776855469,68.04900360107422,19.66286277770996,10.845385551452637,12.857758522033691
2023-03-24,14.558547973632812,67.27085876464844,19.722318649291992,10.966177940368652,12.960396766662598
2023-03-27,14.807684898376465,67.15970611572266,20.06206512451172,11.164620399475098,12.997719764709473
2023-03-28,15.069597244262695,67.86943054199219,20.155492782592773,11.147364616394043,13.613548278808594
2023-03-29,15.267630577087402,68.84424591064453,20.35085105895996,11.20776081085205,13.818825721740723
2023-03-30,15.312344551086426,69.96443176269531,20.911434173583984,11.5442533493042,13.828154563903809
2023-03-31,14.98016357421875,68.6561279296875,21.013357162475586,11.36306381225586,13.370948791503906
2023-04-03,15.644526481628418,68.67322540283203,20.41030502319336,11.078343391418457,13.370948791503906
2023-04-04,15.503989219665527,66.73214721679688,20.8179988861084,11.32804012298584,13.464258193969727
2023-04-05,15.555094718933105,65.748779296875,20.801013946533203,11.423087120056152,13.436264038085938
2023-04-06,15.331510543823242,65.62906646728516,20.733062744140625,11.258912086486816,13.464258193969727
2023-04-10,15.657303810119629,66.89462280273438,20.95390510559082,11.388522148132324,13.49224853515625
2023-04-11,16.391939163208008,70.42619323730469,21.63339614868164,11.984735488891602,13.79083251953125
2023-04-12,16.51331329345703,68.92120361328125,21.777786254882812,11.9242525100708,13.772171974182129
2023-04-13,16.628299713134766,67.98915100097656,21.777786254882812,11.932890892028809,13.613548278808594
